,plate,measurement,start_date,light_regime,dark_threshold,light_threshold,num_frames,i,j,fv_fm,mask_area,y2_1,y2_2,y2_3,y2_4,y2_5,y2_6,y2_7,y2_8,y2_9,y2_10,y2_11,y2_12,y2_13,y2_14,y2_15,y2_16,y2_17,y2_18,y2_19,y2_20,y2_21,y2_22,y2_23,y2_24,y2_25,y2_26,y2_27,y2_28,y2_29,y2_30,y2_31,y2_32,y2_33,y2_34,y2_35,y2_36,y2_37,y2_38,y2_39,y2_40,y2_41,y2_42,y2_43,y2_44,y2_45,y2_46,y2_47,y2_48,y2_49,y2_50,y2_51,y2_52,y2_53,y2_54,y2_55,y2_56,y2_57,y2_58,y2_59,y2_60,y2_61,y2_62,y2_63,y2_64,y2_65,y2_66,y2_67,y2_68,y2_69,y2_70,y2_71,y2_72,y2_73,y2_74,y2_75,y2_76,y2_77,y2_78,y2_79,y2_80,ynpq_1,ynpq_2,ynpq_3,ynpq_4,ynpq_5,ynpq_6,ynpq_7,ynpq_8,ynpq_9,ynpq_10,ynpq_11,ynpq_12,ynpq_13,ynpq_14,ynpq_15,ynpq_16,ynpq_17,ynpq_18,ynpq_19,ynpq_20,ynpq_21,ynpq_22,ynpq_23,ynpq_24,ynpq_25,ynpq_26,ynpq_27,ynpq_28,ynpq_29,ynpq_30,ynpq_31,ynpq_32,ynpq_33,ynpq_34,ynpq_35,ynpq_36,ynpq_37,ynpq_38,ynpq_39,ynpq_40,ynpq_41,ynpq_42,ynpq_43,ynpq_44,ynpq_45,ynpq_46,ynpq_47,ynpq_48,ynpq_49,ynpq_50,ynpq_51,ynpq_52,ynpq_53,ynpq_54,ynpq_55,ynpq_56,ynpq_57,ynpq_58,ynpq_59,ynpq_60,ynpq_61,ynpq_62,ynpq_63,ynpq_64,ynpq_65,ynpq_66,ynpq_67,ynpq_68,ynpq_69,ynpq_70,ynpq_71,ynpq_72,ynpq_73,ynpq_74,ynpq_75,ynpq_76,ynpq_77,ynpq_78,ynpq_79,ynpq_80,measurement_time_0,measurement_time_1,measurement_time_2,measurement_time_3,measurement_time_4,measurement_time_5,measurement_time_6,measurement_time_7,measurement_time_8,measurement_time_9,measurement_time_10,measurement_time_11,measurement_time_12,measurement_time_13,measurement_time_14,measurement_time_15,measurement_time_16,measurement_time_17,measurement_time_18,measurement_time_19,measurement_time_20,measurement_time_21,measurement_time_22,measurement_time_23,measurement_time_24,measurement_time_25,measurement_time_26,measurement_time_27,measurement_time_28,measurement_time_29,measurement_time_30,measurement_time_31,measurement_time_32,measurement_time_33,measurement_time_34,measurement_time_35,measurement_time_36,measurement_time_37,measurement_time_38,measurement_time_39,measurement_time_40,measurement_time_41,measurement_time_42,measurement_time_43,measurement_time_44,measurement_time_45,measurement_time_46,measurement_time_47,measurement_time_48,measurement_time_49,measurement_time_50,measurement_time_51,measurement_time_52,measurement_time_53,measurement_time_54,measurement_time_55,measurement_time_56,measurement_time_57,measurement_time_58,measurement_time_59,measurement_time_60,measurement_time_61,measurement_time_62,measurement_time_63,measurement_time_64,measurement_time_65,measurement_time_66,measurement_time_67,measurement_time_68,measurement_time_69,measurement_time_70,measurement_time_71,measurement_time_72,measurement_time_73,measurement_time_74,measurement_time_75,measurement_time_76,measurement_time_77,measurement_time_78,measurement_time_79,measurement_time_80,measurement_time_81,F_0,Fm_0,F_1,Fm_1,F_2,Fm_2,F_3,Fm_3,F_4,Fm_4,F_5,Fm_5,F_6,Fm_6,F_7,Fm_7,F_8,Fm_8,F_9,Fm_9,F_10,Fm_10,F_11,Fm_11,F_12,Fm_12,F_13,Fm_13,F_14,Fm_14,F_15,Fm_15,F_16,Fm_16,F_17,Fm_17,F_18,Fm_18,F_19,Fm_19,F_20,Fm_20,F_21,Fm_21,F_22,Fm_22,F_23,Fm_23,F_24,Fm_24,F_25,Fm_25,F_26,Fm_26,F_27,Fm_27,F_28,Fm_28,F_29,Fm_29,F_30,Fm_30,F_31,Fm_31,F_32,Fm_32,F_33,Fm_33,F_34,Fm_34,F_35,Fm_35,F_36,Fm_36,F_37,Fm_37,F_38,Fm_38,F_39,Fm_39,F_40,Fm_40,F_41,Fm_41,F_42,Fm_42,F_43,Fm_43,F_44,Fm_44,F_45,Fm_45,F_46,Fm_46,F_47,Fm_47,F_48,Fm_48,F_49,Fm_49,F_50,Fm_50,F_51,Fm_51,F_52,Fm_52,F_53,Fm_53,F_54,Fm_54,F_55,Fm_55,F_56,Fm_56,F_57,Fm_57,F_58,Fm_58,F_59,Fm_59,F_60,Fm_60,F_61,Fm_61,F_62,Fm_62,F_63,Fm_63,F_64,Fm_64,F_65,Fm_65,F_66,Fm_66,F_67,Fm_67,F_68,Fm_68,F_69,Fm_69,F_70,Fm_70,F_71,Fm_71,F_72,Fm_72,F_73,Fm_73,F_74,Fm_74,F_75,Fm_75,F_76,Fm_76,F_77,Fm_77,F_78,Fm_78,F_79,Fm_79,F_80,Fm_80,F_81,Fm_81,well_id,mutant_ID,feature,mutated_genes,num_mutations,fv_fm_end,ynpqend,well_id_numeric,mean_y2,mean_ynpq,median,log_likelihood_null,mutated_genes_light_regime_count,fv_fm_WT,fv_fm_end_WT,ynpqend_WT,flag_y2,flag_ynpq,outlier_mean_reduced_v2_y2,outlier_mean_reduced_v2_ynpq,mean_reduced_v2_y2,mean_reduced_v2_ynpq,outlier_fv_fm,outlier_fv_fm_end,outlier_ynpqend,outlier_divergent_beg_up_y2,sum_beg_up_y2,outlier_divergent_beg_down_y2,sum_beg_down_y2,outlier_divergent_end_up_y2,sum_end_up_y2,outlier_divergent_end_down_y2,sum_end_down_y2,outlier_divergent_beg_up_ynpq,sum_beg_up_ynpq,outlier_divergent_beg_down_ynpq,sum_beg_down_ynpq,outlier_divergent_end_up_ynpq,sum_end_up_ynpq,outlier_divergent_end_down_ynpq,sum_end_down_ynpq,outlier_mean_reduced_v2_y2_count,outlier_mean_reduced_v2_ynpq_count,outlier_fv_fm_count,outlier_fv_fm_end_count,outlier_ynpqend_count,outlier_divergent_beg_up_y2_count,outlier_divergent_beg_down_y2_count,outlier_divergent_end_up_y2_count,outlier_divergent_end_down_y2_count,outlier_divergent_beg_up_ynpq_count,outlier_divergent_beg_down_ynpq_count,outlier_divergent_end_up_ynpq_count,outlier_divergent_end_down_ynpq_count
46706,1,M4,2024-04-04,2h-2h,16.023743391036987,30.003828048706055,84,13,11,0.10219468673070276,39,0.0273271401723226,0.0028390636046727313,0.02317615350087482,0.006422688563664736,0.09366538127263391,0.10073198874791467,0.1078967650731405,0.1075289249420166,0.04558879633744556,0.02685368061065674,0.033615430196126284,0.02135684092839557,0.105368971824646,0.09970102707544959,0.11139043172200525,0.0948367714881897,0.07990256448586783,0.04059268534183502,0.03207714358965558,0.03736028075218201,0.10100509723027551,0.10325324535369873,0.10034956534703576,0.09865973393122351,0.057063867648442596,0.034924904505411775,0.016982312003771455,0.03912660976250967,0.09076346953709924,0.10081752141316735,0.0993488232294718,0.09654698769251502,0.03460157910982767,0.036756113171577454,0.022060195604960142,0.0335849424203237,0.09020193417867028,0.09264302253723145,0.08690273761749268,0.08702635765075684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08463775118192035,0.09993933637936908,0.08710365494092304,0.09931325912475586,0.0069783801833788565,-0.004749447262535492,-0.0020636231250440082,0.0042831257451325655,0.08536579211552936,0.09247098366419476,0.08496161301930744,0.09767693281173706,-0.003943443298339844,0.010622783564031124,0.013873085709443938,0.015490667739262184,0.06123914321263629,0.0839310884475708,0.08580268422762555,0.08146333694458008,0.011889637127751485,0.014924649614840746,0.007941541572411854,0.00657486232618491,0.08465399344762164,0.09162674347559613,0.10686245560646057,0.08912798762321472,0.01244285989863177,0.003969779548545677,0.002829282234112423,0.004182479654749233,0.09393792351086933,0.09190981586774188,0.09860714276631671,0.09500947594642639,0.01617076847469434,0.003832519675294556,0.008432796224951744,0.008796561509370804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-04 11:21:20,2024-04-04 11:51:20,2024-04-04 12:21:21,2024-04-04 12:51:22,2024-04-04 13:21:23,2024-04-04 13:51:24,2024-04-04 14:21:25,2024-04-04 14:51:26,2024-04-04 15:21:27,2024-04-04 15:51:28,2024-04-04 16:21:29,2024-04-04 16:51:30,2024-04-04 17:21:31,2024-04-04 17:51:32,2024-04-04 18:21:33,2024-04-04 18:51:34,2024-04-04 19:21:35,2024-04-04 19:51:36,2024-04-04 20:21:37,2024-04-04 20:51:38,2024-04-04 21:21:39,2024-04-04 21:51:40,2024-04-04 22:21:41,2024-04-04 22:51:42,2024-04-04 23:21:43,2024-04-04 23:51:44,2024-04-05 00:21:45,2024-04-05 00:51:46,2024-04-05 01:21:47,2024-04-05 01:51:48,2024-04-05 02:21:49,2024-04-05 02:51:50,2024-04-05 03:21:51,2024-04-05 03:51:52,2024-04-05 04:21:53,2024-04-05 04:51:54,2024-04-05 05:21:55,2024-04-05 05:51:56,2024-04-05 06:21:57,2024-04-05 06:51:58,2024-04-05 07:21:59,2024-04-05 07:37:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.605831146240234,177.7527618408203,62.29012680053711,86.04750061035156,58.58711624145508,80.65372467041016,54.21461868286133,77.78480529785156,53.10365295410156,74.29269409179688,45.7387809753418,159.19154357910156,48.823909759521484,173.11865234375,48.28115463256836,174.0773162841797,48.86384963989258,173.11769104003906,55.38064193725586,79.8524398803711,51.887821197509766,74.83173370361328,50.365638732910156,74.09590148925781,49.7081413269043,72.14493560791016,45.22538375854492,162.1793670654297,46.25666427612305,163.18038940429688,47.122432708740234,168.2086639404297,49.08474349975586,171.90127563476562,57.63249969482422,84.50762939453125,55.62160873413086,79.08968353271484,54.57339859008789,76.97224426269531,54.36193084716797,76.00929260253906,47.660194396972656,170.16070556640625,49.32070541381836,175.92564392089844,52.47814178466797,182.82473754882812,52.70589065551758,185.33108520507812,58.84782028198242,82.78199005126953,57.39768600463867,79.20064544677734,56.782501220703125,78.33435821533203,55.62109375,78.87390899658203,50.760963439941406,172.46774291992188,52.75390625,185.1724395751953,53.60762405395508,189.97763061523438,54.37621307373047,190.43069458007812,62.504425048828125,85.64994049072266,58.898338317871094,82.45609283447266,57.64018630981445,80.09596252441406,57.0864143371582,78.39096069335938,51.5430793762207,173.61038208007812,55.11224365234375,190.32659912109375,55.20981216430664,193.3184051513672,56.33070373535156,193.12315368652344,54.797950744628906,195.36276245117188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N12,LMJ.RY0402.056862,intron,Cre06.g281050,1.0,0.10025038321812951,0.009513209263483681,323,0.06552129375437896,0.048453009535781646,,,3,0.6360841790835062,0.6162755290667216,-0.046358986447254814,ok,ok,True,True,0.8935286122478064,0.3955859179321949,True,True,False,False,28.65504497964788,False,-28.65504497964788,True,39.27957404611592,False,-39.27957404611592,True,19.50875672221583,False,-19.50875672221583,False,10.706371585243927,False,-10.706371585243927,3,1,3,3,1,0,0,2,0,1,0,0,0
44227,23,M4,2024-03-28,2h-2h,14.154751300811768,27.451839447021484,84,14,15,0.07643183072408044,55,0.030235449473063142,0.03815385202566782,0.025910720229148865,0.024812435110410036,0.07700777053833008,0.07794564962387085,0.07563875118891394,0.06785815954208374,0.035242517789204925,0.02416825791200003,0.025200093785921723,0.04721192518870035,0.0745648741722107,0.07010193665822351,0.07438427209854126,0.07670223712921143,0.0035974731047948294,0.02616390585899353,0.024518991510073335,0.02355186641216278,0.07476588090260827,0.0811314582824707,0.08240900437037146,0.07167635361353553,0.03576523562272391,0.02462717890739441,0.03138701617717743,0.0469310482343038,0.07749030987421668,0.07778139909108484,0.07995607455571496,0.08093853791554773,0.07113400598367056,0.03549311061700186,0.04961074392000833,0.03931144873301187,0.07315701246261597,0.07858890295028687,0.07890564203262329,0.08445622523625695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04366821050643921,0.04058109720547992,0.05080461502075195,0.05768184860547382,-0.0028524181495110205,0.0014960637005666895,0.012188876746222377,0.016664276054749887,0.04015586773554486,0.05123400688171387,0.05242955684661865,0.03687488039334613,-0.0011234526755288243,0.006117682904005051,0.012431697609523933,0.018786953451732792,0.07372971375783283,0.050624191761016846,0.0637613832950592,0.062371134757995605,0.005681269079407987,0.01107861908773581,0.01128628167013327,0.021298514679074287,0.05372730394204456,0.05661840240160626,0.06527231136957806,0.060535927613576235,0.01744954288005829,0.024013864497343697,0.02691555147369703,0.02865823606650035,0.035953362782796205,0.06996374825636548,0.06405400733153027,0.07899375259876251,0.028321925550699234,0.027373736103375748,0.029158485432465867,0.030704718083143234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-28 10:22:04,2024-03-28 10:52:04,2024-03-28 11:22:05,2024-03-28 11:52:06,2024-03-28 12:22:07,2024-03-28 12:52:08,2024-03-28 13:22:09,2024-03-28 13:52:10,2024-03-28 14:22:11,2024-03-28 14:52:12,2024-03-28 15:22:13,2024-03-28 15:52:14,2024-03-28 16:22:15,2024-03-28 16:52:16,2024-03-28 17:22:17,2024-03-28 17:52:18,2024-03-28 18:22:19,2024-03-28 18:52:20,2024-03-28 19:22:21,2024-03-28 19:52:22,2024-03-28 20:22:23,2024-03-28 20:52:24,2024-03-28 21:22:25,2024-03-28 21:52:26,2024-03-28 22:22:27,2024-03-28 22:52:28,2024-03-28 23:22:29,2024-03-28 23:52:30,2024-03-29 00:22:31,2024-03-29 00:52:32,2024-03-29 01:22:33,2024-03-29 01:52:34,2024-03-29 02:22:35,2024-03-29 02:52:36,2024-03-29 03:22:37,2024-03-29 03:52:38,2024-03-29 04:22:39,2024-03-29 04:52:40,2024-03-29 05:22:41,2024-03-29 05:52:42,2024-03-29 06:22:43,2024-03-29 06:38:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.67863464355469,153.97476196289062,61.53931427001953,84.64136505126953,56.615909576416016,79.21385955810547,54.58454513549805,77.14159393310547,53.53499984741211,75.69432067871094,46.90364074707031,144.52157592773438,48.32613754272461,151.88499450683594,48.74954605102539,153.86294555664062,49.31636047363281,155.16091918945312,63.730682373046875,85.13613891601562,58.56431579589844,79.82567596435547,56.25977325439453,77.45932006835938,54.936588287353516,76.2645492553711,48.55091094970703,147.0050048828125,50.338409423828125,155.0772705078125,50.44386672973633,156.940673828125,51.43682098388672,160.0365753173828,64.59545135498047,83.99568176269531,59.692726135253906,79.93408966064453,57.15386199951172,77.8013687133789,56.713863372802734,78.06500244140625,50.49977493286133,153.0468292236328,51.69772720336914,162.93045043945312,52.227272033691406,163.84226989746094,53.424095153808594,164.4818115234375,65.79681396484375,86.61295318603516,61.848636627197266,83.36090850830078,59.88340759277344,81.3638687133789,57.7518196105957,79.82568359375,52.060001373291016,157.7747802734375,52.623863220214844,165.45294189453125,53.575679779052734,167.02862548828125,54.078407287597656,168.190673828125,67.96841430664062,90.68341064453125,63.15727615356445,84.88249206542969,61.06749725341797,83.49408721923828,59.888179779052734,81.6081771850586,53.02000045776367,159.88589477539062,54.483863830566406,169.674072265625,55.03545379638672,175.7088623046875,54.81295394897461,173.868408203125,55.91545486450195,175.78909301757812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O16,LMJ.RY0402.160721,"intron,CDS",Cre13.g577950,1.0,0.07448128859202063,0.037933754424254104,351,0.05496219322085381,0.0358671436827232,,,4,0.6154770652453104,0.6040544708569845,-0.08966628337899844,ok,ok,True,True,0.758549527551723,0.32094610814571056,True,True,True,False,23.392576288856144,False,-23.392576288856144,True,36.85901282503511,False,-36.85901282503511,False,12.705839312914508,False,-12.705839312914508,False,13.475243199962133,False,-13.475243199962133,3,2,2,3,3,0,0,3,0,0,0,0,0
44250,23,M4,2024-03-28,2h-2h,14.154751300811768,27.451839447021484,84,15,15,0.06467922528584802,53,0.03275618950525919,0.020967836181322724,0.03301255404949188,0.002920781572659792,0.058872878551483154,0.06014418601989746,0.07146219412485755,0.058769047260284424,0.04944737752278647,0.003974457581837981,0.04481711486975351,0.022477577129999787,0.06375116109848022,0.05668904383977258,0.06826084852218628,0.07142913341522217,-0.003756652275721223,0.037274330854415894,0.024696047107378633,0.02418006956577301,0.062117238839467404,0.06540322303771973,0.06828455130259192,0.06790600220362342,0.055022319157918304,0.006676509976387024,0.04809851944446564,0.01959074040253958,0.07096139589945472,0.05930258830388391,0.06377734740575158,0.07330294450124109,0.07886514564355215,0.05524713297684988,0.047335068384806306,0.06441810230414072,0.06025886535644531,0.06314980983734131,0.05927777290344238,0.07193460067113244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0749363899230957,0.07792772849400836,0.06396952271461487,0.09521882732709247,-0.002877998786667984,0.00039827326933542916,0.006337749771773815,0.012665221157173317,0.0575379530588786,0.09361997246742249,0.06335687637329102,0.07982297738393146,-0.002609904040582478,0.009157478343695402,0.010203418011466663,0.012061276162664093,0.10533334811528522,0.07451093196868896,0.09085443615913391,0.09257492423057556,0.007767204345630792,0.01820452387134234,0.01626236985127131,0.019520318135619164,0.07609835763772327,0.11542774240175885,0.07681144277254742,0.1021353503068288,0.029121344443410635,0.030073526004950203,0.029782641058166824,0.027223954598108932,0.06236006816228229,0.0816393146912257,0.09054874877134961,0.08541841804981232,0.03995391493663192,0.037543748815854386,0.04174538453420003,0.03408738970756531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-28 10:22:04,2024-03-28 10:52:04,2024-03-28 11:22:05,2024-03-28 11:52:06,2024-03-28 12:22:07,2024-03-28 12:52:08,2024-03-28 13:22:09,2024-03-28 13:52:10,2024-03-28 14:22:11,2024-03-28 14:52:12,2024-03-28 15:22:13,2024-03-28 15:52:14,2024-03-28 16:22:15,2024-03-28 16:52:16,2024-03-28 17:22:17,2024-03-28 17:52:18,2024-03-28 18:22:19,2024-03-28 18:52:20,2024-03-28 19:22:21,2024-03-28 19:52:22,2024-03-28 20:22:23,2024-03-28 20:52:24,2024-03-28 21:22:25,2024-03-28 21:52:26,2024-03-28 22:22:27,2024-03-28 22:52:28,2024-03-28 23:22:29,2024-03-28 23:52:30,2024-03-29 00:22:31,2024-03-29 00:52:32,2024-03-29 01:22:33,2024-03-29 01:52:34,2024-03-29 02:22:35,2024-03-29 02:52:36,2024-03-29 03:22:37,2024-03-29 03:52:38,2024-03-29 04:22:39,2024-03-29 04:52:40,2024-03-29 05:22:41,2024-03-29 05:52:42,2024-03-29 06:22:43,2024-03-29 06:38:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.39424514770508,164.84750366210938,61.24428939819336,83.49933624267578,57.18537521362305,78.37371826171875,55.88848876953125,78.04759216308594,55.119903564453125,76.29363250732422,53.56264877319336,157.66531372070312,55.40400695800781,162.96424865722656,54.540279388427734,169.23068237304688,55.95924377441406,169.08888244628906,63.84080123901367,85.24420166015625,58.88438415527344,79.69052124023438,56.36646270751953,78.83598327636719,55.93315887451172,76.20999908447266,54.671321868896484,159.9785919189453,56.5342903137207,168.65565490722656,56.664100646972656,171.92250061035156,57.98707962036133,173.79542541503906,65.07263946533203,84.16996002197266,58.83131790161133,79.67782592773438,57.4495735168457,77.62161254882812,56.477500915527344,77.22349548339844,56.31966781616211,164.434814453125,57.74952697753906,172.65293884277344,58.17924499511719,174.14141845703125,59.46595001220703,178.9679412841797,64.55462646484375,87.19203186035156,60.824623107910156,81.47000122070312,60.045326232910156,83.72372436523438,59.35113525390625,80.39617919921875,56.320377349853516,164.97579956054688,59.24788284301758,176.0622100830078,59.96504592895508,179.0159149169922,59.840328216552734,181.961181640625,67.53032684326172,91.1849594116211,63.16585159301758,86.4183349609375,61.50523376464844,83.78876495361328,59.93037414550781,82.58244323730469,57.676605224609375,166.88555908203125,59.855045318603516,178.00648498535156,60.48999786376953,183.59703063964844,61.01466751098633,187.21145629882812,61.200191497802734,187.17433166503906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P16,LMJ.RY0402.209124,intron,Cre01.g038151,1.0,0.06703684727350867,0.04077707479397456,375,0.04907690137624741,0.050918129130028925,,,3,0.6154770652453104,0.6040544708569845,-0.08966628337899844,ok,weird,True,True,0.6641627782149537,0.42714212546765573,True,True,True,False,19.418593635600015,False,-19.418593635600015,True,33.33383139958418,False,-33.33383139958418,False,17.720482901458762,False,-17.720482901458762,False,16.76637030399169,False,-16.76637030399169,2,1,1,2,1,0,0,2,0,0,0,0,0
46407,1,M4,2024-04-04,2h-2h,16.023743391036987,30.003828048706055,84,2,0,0.08815201123555505,27,0.04393272598584494,0.028563504417737307,0.0184374948342641,0.04362087448438007,0.06960477431615197,0.0815327366193136,0.07335825761159265,0.08989018201828003,0.04017076392968494,0.05345654487609863,0.055951048930486025,-0.005791405836741148,0.07460212707519531,0.08910117546717322,0.08137752612431848,0.07575905323028564,0.05411002536614737,0.03243066370487213,0.015512953201929747,0.04933777451515198,0.07946254809697473,0.07089710235595703,0.08911903699239099,0.08294508854548133,0.044772018988927215,0.036919156710306794,0.056102628509203584,0.04445884128411612,0.07821180423100793,0.0808959801991781,0.07766691843668616,0.07388303677241004,0.036921481291453034,0.020131751894950867,0.005701134602228819,0.02246791621049246,0.07626434167226159,0.07912862300872803,0.07546287775039673,0.07400530576705933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07347004612286884,0.0855725308259328,0.0980820854504903,0.06769385933876038,-0.0018868533273537942,-0.006916703811536232,0.0027348200480143228,-0.0049150611739605665,0.08446731170018512,0.068487952152888,0.06452470024426776,0.11861225962638855,0.00039939209818840027,-0.0063117570243775845,0.0023528585249247653,0.004507020426293215,0.07348882158597309,0.09122294187545776,0.10341198245684308,0.07465580105781555,0.005659754300722852,0.0055852532386779785,0.006719777670999367,0.005682292083899181,0.08458079894383747,0.08633742729822796,0.068266361951828,0.07026410102844238,0.0006223554567744332,-0.002815682130555313,0.0013798462847868613,-0.0030514585475126914,0.07192631562550861,0.09269769986470539,0.089916189511617,0.07907524704933167,0.0021685874089598656,-0.004359704752763115,0.00286749005317688,-0.007794231176376343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-04 11:21:20,2024-04-04 11:51:20,2024-04-04 12:21:21,2024-04-04 12:51:22,2024-04-04 13:21:23,2024-04-04 13:51:24,2024-04-04 14:21:25,2024-04-04 14:51:26,2024-04-04 15:21:27,2024-04-04 15:51:28,2024-04-04 16:21:29,2024-04-04 16:51:30,2024-04-04 17:21:31,2024-04-04 17:51:32,2024-04-04 18:21:33,2024-04-04 18:51:34,2024-04-04 19:21:35,2024-04-04 19:51:36,2024-04-04 20:21:37,2024-04-04 20:51:38,2024-04-04 21:21:39,2024-04-04 21:51:40,2024-04-04 22:21:41,2024-04-04 22:51:42,2024-04-04 23:21:43,2024-04-04 23:51:44,2024-04-05 00:21:45,2024-04-05 00:51:46,2024-04-05 01:21:47,2024-04-05 01:51:48,2024-04-05 02:21:49,2024-04-05 02:51:50,2024-04-05 03:21:51,2024-04-05 03:51:52,2024-04-05 04:21:53,2024-04-05 04:51:54,2024-04-05 05:21:55,2024-04-05 05:51:56,2024-04-05 06:21:57,2024-04-05 06:51:58,2024-04-05 07:21:59,2024-04-05 07:37:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.08731079101562,235.30545043945312,83.19611358642578,115.60305786132812,75.90620422363281,106.81611633300781,70.79296112060547,102.1295394897461,69.36860656738281,101.54055786132812,68.98379516601562,220.10037231445312,70.23416137695312,231.42063903808594,71.69425201416016,230.90353393554688,71.48777770996094,235.29148864746094,74.57721710205078,107.65870666503906,68.375,101.91435241699219,66.52518463134766,100.80815124511719,67.38621520996094,95.61786651611328,66.49888610839844,216.98277282714844,69.293701171875,232.5279541015625,72.52129364013672,237.69581604003906,72.86537170410156,237.85000610351562,78.78065490722656,112.56175994873047,74.20565032958984,104.93582916259766,71.91527557373047,100.60472869873047,71.95166778564453,101.17453002929688,70.24139404296875,232.2176971435547,74.67398071289062,242.1592559814453,73.60064697265625,245.16091918945312,74.15888214111328,248.47637939453125,81.00167083740234,112.78768157958984,77.60851287841797,109.02685546875,75.78250122070312,108.61925506591797,77.09972381591797,108.87675476074219,73.11138916015625,237.35379028320312,76.42342376708984,251.94166564941406,76.80990600585938,254.40213012695312,79.46453857421875,255.04322814941406,88.02008819580078,120.01176452636719,82.19463348388672,111.04582977294922,81.70287322998047,111.55748748779297,80.79296875,108.92656707763672,76.1385269165039,241.40240478515625,78.9669418334961,259.57733154296875,78.99898529052734,259.51214599609375,81.20249938964844,266.06048583984375,79.93185424804688,263.6562194824219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C01,LMJ.RY0402.047723,"intergenic,CDS,-",Cre03.g183200,2.0,0.07905580600102746,0.001185143987337746,48,0.05675940985480945,0.0412345607340588,,,3,0.6360841790835062,0.6162755290667216,-0.046358986447254814,ok,ok,True,True,0.760853660461758,0.2949727080415873,True,True,False,False,25.877117145196465,False,-25.877117145196465,True,31.765951903510828,False,-31.765951903510828,True,15.553061484143498,False,-15.553061484143498,False,7.353957707659033,False,-7.353957707659033,1,1,1,2,1,0,0,2,0,1,0,0,0
